Date,SU29007RMFS0_clean,SU29007RMFS0_dirty,SU29007RMFS0_cashflow,SU29007RMFS0_numtrades,SU29007RMFS0_stale,SU29008RMFS8_clean,SU29008RMFS8_dirty,SU29008RMFS8_cashflow,SU29008RMFS8_numtrades,SU29008RMFS8_stale,SU29009RMFS6_clean,SU29009RMFS6_dirty,SU29009RMFS6_cashflow,SU29009RMFS6_numtrades,SU29009RMFS6_stale,SU29010RMFS4_clean,SU29010RMFS4_dirty,SU29010RMFS4_cashflow,SU29010RMFS4_numtrades,SU29010RMFS4_stale,SU29013RMFS8_clean,SU29013RMFS8_dirty,SU29013RMFS8_cashflow,SU29013RMFS8_numtrades,SU29013RMFS8_stale,SU29015RMFS3_clean,SU29015RMFS3_dirty,SU29015RMFS3_cashflow,SU29015RMFS3_numtrades,SU29015RMFS3_stale,SU29017RMFS9_clean,SU29017RMFS9_dirty,SU29017RMFS9_cashflow,SU29017RMFS9_numtrades,SU29017RMFS9_stale,SU29018RMFS7_clean,SU29018RMFS7_dirty,SU29018RMFS7_cashflow,SU29018RMFS7_numtrades,SU29018RMFS7_stale,SU26228RMFS5_clean,SU26228RMFS5_dirty,SU26228RMFS5_cashflow,SU26228RMFS5_numtrades,SU26228RMFS5_stale,SU26233RMFS5_clean,SU26233RMFS5_dirty,SU26233RMFS5_cashflow,SU26233RMFS5_numtrades,SU26233RMFS5_stale
2025-10-09,104.185,1062.9199999999998,0.0,474,0,105.089,1051.46,0.0,1297,0,108.189,1173.0,0.0,567,0,108.928,1158.97,0.0,563,0,97.05,977.46,0.0,137,0,98.805,1025.98,0.0,206,0,96.898,985.98,0.0,69,0,97.438,991.38,0.0,51,0,78.0,816.89,0.0,1897,0,56.046,572.33,0.0,11130,0
2025-10-10,104.181,1063.46,0.0,365,0,105.247,1053.6000000000001,0.0,683,0,107.97,1171.43,0.0,719,0,109.017,1160.47,0.0,516,0,97.046,977.88,0.0,204,0,98.879,1027.18,0.0,228,0,97.099,988.45,0.0,52,0,97.028,987.74,0.0,81,0,77.993,817.03,0.0,2485,0,56.045,572.48,0.0,4920,0
2025-10-13,104.013,1063.5400000000002,0.0,404,0,105.042,1053.25,0.0,562,0,107.868,1172.25,0.0,627,0,109.014,1162.2900000000002,0.0,656,0,97.099,979.79,0.0,179,0,98.95,1029.27,0.0,303,0,96.967,988.51,0.0,62,0,97.2,990.84,0.0,81,0,77.809,815.82,0.0,2053,0,56.026,572.8,0.0,6514,0
2025-10-14,103.67,1060.69,0.0,2455,0,105.138,1054.7700000000002,0.0,517,0,107.68,1170.99,0.0,638,0,108.7,1159.77,0.0,545,0,97.11,980.36,0.0,127,0,98.692,1027.1499999999999,0.0,283,0,96.962,988.92,0.0,51,0,97.163,990.93,0.0,55,0,77.623,814.1700000000001,0.0,2212,0,55.953,572.23,0.0,4677,0
2025-10-15,103.895,1063.53,0.0,605,0,104.976,1053.72,0.0,363,0,107.693,1171.73,0.0,593,0,108.75,1160.89,0.0,574,0,97.148,981.2,0.0,131,0,98.645,1027.14,0.0,303,0,97.0,989.76,0.0,97,0,97.162,991.38,0.0,64,0,77.649,776.49,38.15,3191,0,56.07,573.57,0.0,11126,0
2025-10-16,103.9,1064.16,0.0,470,0,104.67,1051.22,0.0,672,0,107.939,1174.8100000000002,0.0,632,0,108.9,1163.0,0.0,644,0,97.0,980.18,0.0,144,0,98.699,1028.14,0.0,284,0,97.0,990.22,0.0,49,0,97.2,992.22,0.0,51,0,78.359,783.8000000000001,0.0,5007,0,57.077,583.81,0.0,8456,0
2025-10-17,103.82,1063.95,0.0,654,0,104.748,1052.57,0.0,507,0,107.542,1171.45,0.0,741,0,108.689,1161.5100000000002,0.0,853,0,96.862,979.25,0.0,221,0,98.6,1027.59,0.0,218,0,96.978,990.4499999999999,0.0,70,0,97.191,992.5799999999999,0.0,39,0,78.556,785.9799999999999,0.0,2560,0,57.841,591.61,0.0,6853,0
2025-10-20,103.9,1066.51,0.0,547,0,104.769,1054.48,0.0,671,0,107.7,1174.88,0.0,680,0,108.591,1162.38,0.0,713,0,97.056,982.53,0.0,183,0,98.64,1029.34,0.0,293,0,96.901,991.02,0.0,79,0,96.959,991.6,0.0,73,0,78.347,784.52,0.0,1764,0,57.623,589.94,0.0,6368,0
2025-10-21,103.859,1066.6799999999998,0.0,541,0,104.9,1056.35,0.0,357,0,107.87,1177.2,0.0,388,0,108.84,1165.49,0.0,501,0,97.038,982.8,0.0,133,0,98.6,1029.38,0.0,457,0,97.049,992.95,0.0,67,0,97.249,994.95,0.0,42,0,78.019,781.45,0.0,2802,0,57.14,585.27,0.0,7481,0
2025-10-22,103.899,1067.67,0.0,418,0,104.899,1056.91,0.0,337,0,107.25,1171.61,0.0,497,0,108.348,1161.18,0.0,670,0,96.8,980.87,0.0,132,0,98.521,985.21,43.83,566,0,96.911,992.02,0.0,64,0,97.15,994.41,0.0,43,0,78.1,782.47,0.0,2187,0,57.246,586.5,0.0,4989,0
2025-10-23,103.812,1067.3799999999999,0.0,486,0,104.899,1057.47,0.0,393,0,107.1,1170.73,0.0,542,0,108.249,1160.81,0.0,532,0,96.912,982.44,0.0,134,0,98.598,986.4300000000001,0.0,515,0,96.986,993.21,0.0,52,0,97.011,993.46,0.0,56,0,77.916,780.8399999999999,0.0,2179,0,56.898,583.19,0.0,5824,0
2025-10-24,103.979,1069.6399999999999,0.0,486,0,104.894,1057.99,0.0,333,0,107.249,1172.83,0.0,384,0,108.224,1161.18,0.0,625,0,96.93,983.0699999999999,0.0,149,0,98.556,986.4599999999999,0.0,315,0,96.987,993.68,0.0,50,0,97.225,996.06,0.0,56,0,78.071,782.6,0.0,3026,0,56.654,580.91,0.0,13238,0
2025-10-27,103.836,1069.9599999999998,0.0,605,0,104.9,1059.74,0.0,465,0,107.078,1172.97,0.0,556,0,108.005,1160.84,0.0,887,0,96.85,983.62,0.0,250,0,98.526,987.51,0.0,282,0,96.901,994.17,0.0,93,0,97.198,997.14,0.0,90,0,77.515,777.67,0.0,2580,0,56.036,575.24,0.0,8633,0
2025-10-28,103.883,1071.02,0.0,406,0,104.794,1059.25,0.0,318,0,106.838,1171.19,0.0,582,0,106.592,1147.3200000000002,0.0,1090,0,96.897,984.5400000000001,0.0,120,0,98.575,988.45,0.0,217,0,96.597,991.58,0.0,242,0,97.2,997.61,0.0,79,0,77.753,780.26,0.0,1349,0,56.481,579.8499999999999,0.0,5630,0
2025-10-29,103.925,1072.02,0.0,386,0,104.888,1060.7600000000002,0.0,434,0,106.979,1173.21,0.0,593,0,107.05,1152.52,0.0,626,0,97.114,987.16,0.0,146,0,98.584,988.99,0.0,132,0,96.695,993.01,0.0,129,0,97.053,996.5899999999999,0.0,65,0,78.139,784.3199999999999,0.0,1149,0,57.085,586.0600000000001,0.0,9717,0
2025-10-30,103.797,1071.33,0.0,364,0,104.916,1061.6000000000001,0.0,663,0,106.698,1171.02,0.0,712,0,107.15,1154.14,0.0,592,0,97.045,986.9200000000001,0.0,105,0,98.538,988.98,0.0,211,0,96.699,993.49,0.0,66,0,97.2,998.5,0.0,47,0,78.505,788.1899999999999,0.0,1386,0,57.598,591.36,0.0,8541,0
2025-10-31,103.828,1072.22,0.0,425,0,104.862,1061.6299999999999,0.0,819,0,106.653,1171.18,0.0,592,0,107.06,1153.85,0.0,659,0,97.086,987.78,0.0,101,0,98.5,989.05,0.0,164,0,96.681,993.76,0.0,81,0,97.198,998.9300000000001,0.0,46,0,78.306,786.41,0.0,1817,0,57.31,588.64,0.0,4688,0
2025-11-01,103.9,1073.53,0.0,362,0,105.176,1065.33,0.0,467,0,106.891,1174.18,0.0,624,0,107.25,1156.37,0.0,569,0,97.239,989.76,0.0,84,0,98.62,990.7,0.0,156,0,96.645,993.85,0.0,38,0,97.041,997.81,0.0,71,0,78.651,790.0699999999999,0.0,992,0,57.377,589.48,0.0,4138,0
2025-11-03,104.192,1077.6200000000001,0.0,260,0,105.285,1067.55,0.0,323,0,106.95,1176.0,0.0,708,0,107.548,1160.59,0.0,512,0,97.277,991.03,0.0,95,0,98.608,991.47,0.0,141,0,96.773,996.03,0.0,37,0,97.19,1000.1999999999999,0.0,57,0,79.136,795.34,0.0,692,0,57.741,593.4599999999999,0.0,3578,0
2025-11-05,103.823,1075.1,0.0,610,0,104.834,1064.1699999999998,0.0,954,0,107.34,1181.13,0.0,820,0,107.25,1158.84,0.0,930,0,97.162,990.78,0.0,111,0,98.852,994.81,0.0,306,0,96.794,997.1400000000001,0.0,56,0,97.246,1001.6600000000001,0.0,79,0,78.808,792.48,0.0,1490,0,57.7,593.38,0.0,4880,0
2025-11-06,103.85,1075.95,0.0,329,0,104.95,1065.9,0.0,407,0,106.945,1177.8,0.0,828,0,107.3,1159.96,0.0,493,0,97.199,991.6,0.0,69,0,98.77,994.44,0.0,285,0,96.741,997.05,0.0,63,0,97.002,999.66,0.0,119,0,78.846,793.07,0.0,1220,0,57.632,592.87,0.0,4183,0
2025-11-07,103.842,1076.46,0.0,342,0,104.994,1066.9,0.0,514,0,107.0,1178.96,0.0,908,0,107.25,1160.07,0.0,526,0,97.19,991.9499999999999,0.0,70,0,98.773,994.91,0.0,178,0,96.847,998.5600000000001,0.0,60,0,96.88,998.89,0.0,120,0,78.916,793.98,0.0,1275,0,57.6,592.71,0.0,4260,0
2025-11-10,103.838,1078.17,0.0,470,0,104.911,1067.77,0.0,882,0,107.017,1180.98,0.0,1649,0,107.237,1161.79,0.0,816,0,97.242,993.8199999999999,0.0,176,0,98.8,996.53,0.0,288,0,96.941,1000.8399999999999,0.0,108,0,97.049,1001.92,0.0,124,0,79.246,797.9100000000001,0.0,1998,0,58.092,598.14,0.0,6230,0
2025-11-11,103.8,1078.38,0.0,334,0,104.95,1068.73,0.0,428,0,106.878,1180.2,0.0,1362,0,107.31,1163.1399999999999,0.0,604,0,97.118,993.02,0.0,117,0,98.806,997.03,0.0,191,0,96.899,1000.87,0.0,59,0,97.048,1002.36,0.0,50,0,79.434,800.0,0.0,1389,0,58.512,602.5,0.0,5145,0
2025-11-12,103.849,1079.46,0.0,932,0,105.0,1069.79,0.0,969,0,106.774,1067.74,0.0,1580,0,107.65,1167.16,0.0,908,0,97.246,994.75,0.0,96,0,98.894,998.36,0.0,248,0,96.874,1001.07,0.0,61,0,96.991,1002.24,0.0,49,0,79.451,800.38,0.0,2280,0,58.758,605.13,0.0,6639,0
2025-11-13,103.801,1079.56,0.0,1145,0,104.897,1069.33,0.0,877,0,106.727,1067.81,0.0,1419,0,107.683,1168.1,0.0,825,0,97.299,995.73,0.0,110,0,99.099,1000.86,0.0,306,0,96.89,1001.68,0.0,102,0,97.049,1003.27,0.0,54,0,79.806,804.14,0.0,1940,0,59.045,608.1700000000001,0.0,4947,0
2025-11-14,103.866,1080.8000000000002,0.0,1155,0,104.95,1070.42,0.0,640,0,106.7,1068.09,0.0,912,0,107.616,1168.0500000000002,0.0,985,0,97.327,996.46,0.0,112,0,99.125,1001.57,0.0,176,0,96.887,1002.1,0.0,114,0,97.051,1003.74,0.0,45,0,79.652,802.81,0.0,2179,0,58.802,605.9,0.0,6680,0
2025-11-17,103.877,1082.66,0.0,921,0,104.946,1072.08,0.0,713,0,106.387,1066.59,0.0,904,0,107.6,1169.74,0.0,968,0,96.95,994.04,0.0,204,0,99.124,1002.91,0.0,215,0,96.808,1002.6600000000001,0.0,80,0,96.997,1004.5500000000001,0.0,76,0,79.56,802.52,0.0,1451,0,58.756,605.9499999999999,0.0,5324,0
2025-11-18,103.846,1082.94,0.0,549,0,104.899,1072.18,0.0,453,0,106.697,1070.24,0.0,409,0,107.66,1170.9599999999998,0.0,685,0,96.75,992.48,0.0,295,0,99.035,1002.46,0.0,201,0,96.832,1003.34,0.0,58,0,96.998,1005.0,0.0,43,0,79.601,803.14,0.0,1141,0,58.78,606.3499999999999,0.0,4181,0
2025-11-19,103.8,1083.06,0.0,486,0,104.849,1072.24,0.0,534,0,106.39,1067.71,0.0,753,0,107.69,1171.8700000000001,0.0,664,0,96.796,993.39,0.0,236,0,98.899,1001.55,0.0,202,0,96.895,1004.4200000000001,0.0,65,0,97.0,1005.47,0.0,61,0,79.896,806.3000000000001,0.0,1187,0,58.899,607.71,0.0,4700,0
2025-11-20,103.8,1083.65,0.0,417,0,104.791,1072.23,0.0,500,0,106.166,1066.02,0.0,639,0,107.5,1170.59,0.0,774,0,96.789,993.77,0.0,257,0,98.95,1002.51,0.0,190,0,96.95,1005.42,0.0,49,0,96.998,1005.9,0.0,36,0,79.773,805.28,0.0,1170,0,58.85,607.39,0.0,4805,0
2025-11-21,103.805,1084.28,0.0,543,0,104.798,1072.8600000000001,0.0,475,0,106.146,1066.3600000000001,0.0,540,0,107.169,1167.9,0.0,1095,0,96.76,993.9300000000001,0.0,243,0,98.867,1002.13,0.0,209,0,96.95,1005.87,0.0,95,0,96.961,1005.98,0.0,69,0,80.15,809.26,0.0,1255,0,59.021,609.26,0.0,4232,0
2025-11-24,103.77,1085.69,0.0,586,0,104.77,1074.28,0.0,688,0,105.965,1066.19,0.0,695,0,107.358,1171.6399999999999,0.0,969,0,96.917,996.86,0.0,245,0,98.921,1004.0300000000001,0.0,267,0,96.994,1007.6600000000001,0.0,57,0,97.098,1008.7,0.0,70,0,80.093,809.31,0.0,1572,0,58.992,609.4799999999999,0.0,6600,0
2025-11-25,103.742,1085.99,0.0,1098,0,104.481,1071.95,0.0,607,0,105.722,1064.3,0.0,496,0,107.482,1173.49,0.0,495,0,96.85,996.64,0.0,177,0,98.85,1003.77,0.0,164,0,96.949,1007.66,0.0,40,0,97.048,1008.65,0.0,37,0,80.019,808.7800000000001,0.0,1240,0,58.891,608.63,0.0,4606,0
2025-11-26,103.674,1085.9,0.0,854,0,104.422,1071.93,0.0,503,0,105.807,1065.7,0.0,370,0,107.463,1173.92,0.0,659,0,96.961,998.19,0.0,223,0,98.749,1003.2,0.0,183,0,97.05,1009.12,0.0,66,0,97.127,1009.89,0.0,53,0,79.85,807.3,0.0,1574,0,58.715,607.04,0.0,6327,0
2025-11-27,103.724,1086.98,0.0,624,0,104.455,1072.82,0.0,456,0,105.719,1065.3600000000001,0.0,446,0,107.489,1174.8000000000002,0.0,618,0,96.75,996.53,0.0,172,0,98.864,1004.8,0.0,185,0,96.998,1009.04,0.0,104,0,97.099,1010.05,0.0,45,0,79.591,804.92,0.0,1060,0,58.301,603.0699999999999,0.0,6300,0
2025-11-28,103.719,1087.52,0.0,586,0,104.388,1072.72,0.0,467,0,105.6,1064.72,0.0,491,0,107.488,1175.4,0.0,707,0,96.807,997.5400000000001,0.0,167,0,98.768,1004.28,0.0,224,0,97.0,1009.51,0.0,68,0,97.048,1009.99,0.0,103,0,80.092,810.14,0.0,1194,0,58.657,606.7900000000001,0.0,5452,0
2025-12-01,103.73,1089.3799999999999,0.0,564,0,104.36,1074.1399999999999,0.0,608,0,105.401,1064.36,0.0,675,0,107.587,1178.2399999999998,0.0,899,0,96.84,999.2099999999999,0.0,140,0,98.75,1005.44,0.0,228,0,96.999,1010.83,0.0,116,0,97.014,1010.98,0.0,75,0,79.5,804.85,0.0,2321,0,58.516,605.89,0.0,7173,0
2025-12-02,103.696,1089.63,0.0,572,0,104.338,1074.48,0.0,585,0,105.65,1067.4,0.0,402,0,107.683,1179.82,0.0,672,0,96.79,999.15,0.0,138,0,98.782,1006.2,0.0,342,0,96.989,1011.18,0.0,139,0,97.047,1011.76,0.0,148,0,79.817,808.2299999999999,0.0,1634,0,58.5,605.89,0.0,7301,0
2025-12-03,103.735,1090.61,0.0,620,0,104.497,1076.64,0.0,530,0,105.63,1067.74,0.0,364,0,107.75,1181.11,0.0,916,0,96.838,1000.08,0.0,146,0,98.745,1006.2800000000001,0.0,263,0,96.947,969.47,0.0,169,0,96.961,969.61,41.73,139,0,79.757,807.84,0.0,1919,0,58.55,606.56,0.0,12143,0
2025-12-04,103.739,1091.23,0.0,526,0,104.437,1076.6,0.0,608,0,105.622,1068.21,0.0,541,0,107.86,1182.82,0.0,776,0,96.84,1000.54,0.0,85,0,98.73,1006.5699999999999,0.0,219,0,96.975,970.19,0.0,104,0,97.0,970.44,0.0,162,0,80.101,811.49,0.0,1770,0,59.15,612.73,0.0,7958,0
2025-12-05,103.735,1091.78,0.0,508,0,104.365,1076.45,0.0,654,0,105.628,1068.81,0.0,371,0,107.959,1184.4299999999998,0.0,930,0,96.868,1001.27,0.0,123,0,98.607,1005.7900000000001,0.0,260,0,96.911,970.0,0.0,58,0,96.911,970.0,0.0,110,0,80.5,815.69,0.0,2100,0,59.658,617.97,0.0,7202,0
2025-12-08,103.71,1093.28,0.0,936,0,104.333,1077.83,0.0,658,0,105.417,1068.3400000000001,0.0,703,0,107.999,1186.68,0.0,1028,0,96.834,1002.26,0.0,195,0,98.559,1006.64,0.0,313,0,96.9,971.22,0.0,94,0,96.911,971.33,0.0,88,0,80.418,815.5,0.0,1571,0,59.514,617.04,0.0,7844,0
2025-12-09,103.697,1093.74,0.0,848,0,104.093,1075.99,0.0,892,0,105.479,1069.5,0.0,399,0,107.9,1186.31,0.0,906,0,96.888,1003.25,0.0,129,0,98.45,1006.0,0.0,262,0,96.892,971.5899999999999,0.0,78,0,96.93,971.9699999999999,0.0,51,0,80.1,812.53,0.0,2129,0,59.327,615.3299999999999,0.0,5426,0
2025-12-10,103.696,1094.31,0.0,780,0,104.147,1077.1000000000001,0.0,746,0,105.48,1070.06,0.0,481,0,107.959,1187.51,0.0,1106,0,96.93,1004.1099999999999,0.0,153,0,98.391,1005.85,0.0,389,0,96.815,971.26,0.0,78,0,96.93,972.41,0.0,50,0,80.241,814.15,0.0,2349,0,59.42,616.4300000000001,0.0,5796,0
2025-12-11,103.646,1094.4,0.0,1141,0,104.096,1077.15,0.0,808,0,105.936,1075.1599999999999,0.0,527,0,108.159,1190.1299999999999,0.0,910,0,96.936,1004.62,0.0,212,0,98.4,1006.39,0.0,234,0,96.952,973.0799999999999,0.0,95,0,97.3,976.56,0.0,87,0,80.575,817.7,0.0,1792,0,59.695,619.35,0.0,6980,0
2025-12-12,103.699,1095.51,0.0,729,0,104.075,1077.51,0.0,615,0,105.555,1071.8999999999999,0.0,459,0,108.395,1193.1100000000001,0.0,858,0,96.891,1004.62,0.0,190,0,98.389,1006.73,0.0,231,0,96.862,972.63,0.0,87,0,97.192,975.93,0.0,42,0,80.725,819.41,0.0,1998,0,59.8,620.56,0.0,5975,0
2025-12-15,103.654,1096.82,0.0,1046,0,104.092,1079.3700000000001,0.0,1037,0,105.371,1071.69,0.0,677,0,108.3,1194.01,0.0,1346,0,96.944,1006.5100000000001,0.0,212,0,98.441,1008.61,0.0,288,0,96.984,975.21,0.0,93,0,97.278,978.15,0.0,104,0,80.652,819.31,0.0,2155,0,59.95,622.57,0.0,7515,0
2025-12-16,103.682,1097.6799999999998,0.0,1027,0,104.171,1080.73,0.0,730,0,105.489,1073.42,0.0,342,0,107.914,1190.7600000000002,0.0,1727,0,96.994,1007.45,0.0,158,0,98.39,1008.54,0.0,228,0,97.021,976.0300000000001,0.0,98,0,97.25,978.32,0.0,40,0,80.625,819.25,0.0,1304,0,59.9,622.23,0.0,5608,0
2025-12-17,103.68,1098.25,0.0,1078,0,104.102,1080.6,0.0,1075,0,105.5,1074.07,0.0,580,0,107.78,1077.8,0.0,2201,0,97.042,1008.37,0.0,150,0,98.4,1009.09,0.0,222,0,97.099,977.25,0.0,61,0,97.279,979.05,0.0,57,0,81.045,823.6600000000001,0.0,1121,0,59.949,622.89,0.0,5831,0
2025-12-18,103.697,1099.0,0.0,1053,0,104.209,1082.24,0.0,876,0,105.38,1073.4199999999998,0.0,528,0,107.217,1072.69,0.0,2153,0,96.9,1007.39,0.0,197,0,98.396,1009.48,0.0,247,0,97.1,977.7,0.0,53,0,97.28,979.5,0.0,62,0,81.2,825.42,0.0,1327,0,60.062,624.19,0.0,5408,0
2025-12-19,103.714,1099.76,0.0,1038,0,104.151,1082.23,0.0,945,0,105.524,1075.4,0.0,531,0,107.123,1072.28,0.0,1148,0,96.958,1008.4100000000001,0.0,211,0,98.44,1010.36,0.0,207,0,96.95,976.63,0.0,98,0,97.257,979.7,0.0,59,0,81.001,823.64,0.0,2989,0,59.86,622.33,0.0,18797,0
2025-12-22,103.714,1101.5100000000002,0.0,885,0,104.238,1084.7900000000002,0.0,739,0,105.379,1075.59,0.0,564,0,106.837,1070.9899999999998,0.0,1316,0,97.001,1010.14,0.0,298,0,98.354,1010.81,0.0,409,0,96.995,978.3900000000001,0.0,107,0,97.246,980.9000000000001,0.0,51,0,80.709,821.34,0.0,1877,0,59.535,619.59,0.0,7504,0
2025-12-23,103.717,1102.13,0.0,672,0,104.171,1084.69,0.0,464,0,105.302,1075.36,0.0,444,0,106.819,1071.3400000000001,0.0,683,0,97.09,1011.47,0.0,277,0,98.28,1010.5,0.0,204,0,97.0,978.87,0.0,62,0,97.215,981.02,0.0,67,0,80.61,820.5600000000001,0.0,1160,0,59.498,619.38,0.0,4883,0
2025-12-24,103.617,1101.71,0.0,681,0,104.236,1085.8999999999999,0.0,476,0,105.727,1080.16,0.0,399,0,106.72,1070.8700000000001,0.0,656,0,97.1,971.0,0.0,253,0,98.399,1012.12,0.0,225,0,97.001,979.3199999999999,0.0,61,0,97.3,982.31,0.0,46,0,80.632,820.99,0.0,1117,0,59.203,616.6,0.0,6215,0
2025-12-25,103.573,1101.8600000000001,0.0,834,0,104.164,1085.75,0.0,628,0,105.56,1079.03,0.0,480,0,106.704,1071.24,0.0,799,0,97.087,971.3,0.0,374,0,98.494,1013.5100000000001,0.0,598,0,97.196,981.7,0.0,78,0,97.375,983.49,0.0,53,0,80.6,820.88,0.0,1640,0,58.495,609.69,0.0,11049,0
2025-12-26,103.35,1100.22,0.0,1065,0,104.123,1085.9,0.0,610,0,105.6,1079.98,0.0,465,0,106.753,1072.25,0.0,681,0,96.792,968.79,0.0,331,0,98.539,1014.39,0.0,261,0,97.162,981.79,0.0,102,0,97.369,983.86,0.0,84,0,80.8,823.09,0.0,1668,0,58.74,612.3,0.0,7074,0
2025-12-29,103.0,1098.47,0.0,1594,0,104.266,1089.03,0.0,849,0,105.674,1082.35,0.0,632,0,106.778,1074.07,0.0,992,0,96.849,970.66,0.0,213,0,98.539,1015.6899999999999,0.0,493,0,97.228,983.75,0.0,101,0,97.35,984.97,0.0,127,0,81.38,829.52,0.0,2026,0,58.799,613.4,0.0,12062,0
2025-12-30,102.8,1097.06,0.0,1525,0,103.7,1083.94,0.0,1147,0,105.914,1085.3000000000002,0.0,544,0,106.074,1067.56,0.0,1602,0,96.7,969.61,0.0,180,0,98.6,1016.74,0.0,220,0,97.351,985.42,0.0,41,0,97.663,988.54,0.0,57,0,82.199,837.92,0.0,3891,0,59.183,617.4000000000001,0.0,9333,0
2026-01-05,103.344,1106.01,0.0,901,0,104.065,1090.98,0.0,835,0,106.126,1090.69,0.0,374,0,106.12,1071.16,0.0,1232,0,96.941,974.62,0.0,195,0,98.6,1019.35,0.0,419,0,97.234,986.86,0.0,111,0,97.582,990.34,0.0,95,0,82.298,840.1700000000001,0.0,1347,0,59.594,622.5200000000001,0.0,7511,0
2026-01-06,103.162,1104.77,0.0,687,0,104.043,1091.3200000000002,0.0,397,0,106.164,1091.6100000000001,0.0,197,0,106.301,1073.5,0.0,503,0,96.999,975.64,0.0,89,0,98.593,1019.7099999999999,0.0,214,0,97.321,988.1600000000001,0.0,31,0,97.758,992.5300000000001,0.0,60,0,82.632,843.72,0.0,974,0,59.694,623.6800000000001,0.0,3901,0
2026-01-08,103.319,1107.51,0.0,511,0,104.39,1095.93,0.0,481,0,106.144,1092.5,0.0,285,0,106.562,1077.1599999999999,0.0,450,0,96.886,975.38,0.0,156,0,98.6,1020.65,0.0,169,0,97.401,989.83,0.0,26,0,97.8,993.82,0.0,26,0,82.344,841.2600000000001,0.0,733,0,59.689,623.97,0.0,4350,0
2026-01-09,103.339,1108.3000000000002,0.0,484,0,104.453,1097.12,0.0,339,0,106.1,1092.61,0.0,206,0,106.528,1077.34,0.0,345,0,96.976,976.71,0.0,99,0,98.447,1019.5600000000001,0.0,125,0,97.387,990.13,0.0,36,0,97.799,994.25,0.0,29,0,81.966,837.6899999999999,0.0,692,0,59.709,624.33,0.0,3440,0
2026-01-12,103.259,1109.25,0.0,1021,0,104.208,1096.37,0.0,899,0,105.895,1092.19,0.0,519,0,106.328,1076.91,0.0,718,0,96.866,976.91,0.0,172,0,98.544,1021.83,0.0,316,0,97.24,989.9599999999999,0.0,41,0,97.5,992.56,0.0,64,0,80.878,827.4399999999999,0.0,2353,0,59.017,617.92,0.0,26491,0
2026-01-13,103.247,1109.72,0.0,766,0,104.388,1098.73,0.0,713,0,106.302,1096.81,0.0,442,0,106.215,1076.3100000000002,0.0,744,0,96.84,977.09,0.0,205,0,98.548,1022.3000000000001,0.0,303,0,97.2,989.99,0.0,49,0,97.45,992.49,0.0,75,0,80.396,822.83,0.0,1639,0,58.79,615.81,0.0,7533,0
2026-01-14,103.32,1111.03,0.0,771,0,104.317,1098.5900000000001,0.0,497,0,106.128,1095.61,0.0,377,0,106.251,1077.19,0.0,601,0,96.95,978.62,0.0,156,0,98.585,1023.11,0.0,350,0,97.242,990.8499999999999,0.0,59,0,97.313,991.56,0.0,49,0,80.53,824.38,0.0,1871,0,58.927,617.35,0.0,7070,0
2026-01-15,103.0,1108.42,0.0,893,0,104.32,1099.18,0.0,391,0,106.091,1095.7900000000002,0.0,264,0,106.305,1078.26,0.0,547,0,96.92,978.76,0.0,114,0,98.697,1024.66,0.0,272,0,97.2,990.86,0.0,60,0,97.43,993.16,0.0,53,0,80.447,823.75,0.0,1025,0,58.578,614.03,0.0,7995,0
2026-01-16,103.0,1109.0,0.0,530,0,104.319,1099.74,0.0,371,0,106.164,1097.0600000000002,0.0,277,0,106.386,1079.59,0.0,470,0,97.082,980.8100000000001,0.0,244,0,98.799,1026.11,0.0,339,0,97.112,990.42,0.0,47,0,97.409,993.39,0.0,65,0,80.61,825.59,0.0,916,0,58.59,614.31,0.0,14437,0
2026-01-19,102.99,1110.66,0.0,831,0,104.15,1099.75,0.0,649,0,105.324,1090.3,0.0,637,0,106.549,1082.8,0.0,548,0,97.046,981.75,0.0,225,0,98.85,1027.92,0.0,297,0,97.111,991.7,0.0,74,0,97.41,994.69,0.0,68,0,80.616,826.28,0.0,1221,0,58.54,614.3199999999999,0.0,7863,0
2026-01-20,102.8,1109.35,0.0,867,0,104.1,1099.81,0.0,604,0,105.25,1090.1,0.0,600,0,106.5,1082.83,0.0,728,0,97.048,982.19,0.0,126,0,98.85,1028.34,0.0,548,0,97.141,992.42,0.0,94,0,97.352,994.53,0.0,85,0,79.9,819.33,0.0,1314,0,58.499,614.07,0.0,5949,0
2026-01-21,102.74,1109.3300000000002,0.0,776,0,104.16,1100.98,0.0,350,0,105.25,1090.65,0.0,483,0,106.44,1082.75,0.0,604,0,97.08,982.93,0.0,192,0,98.85,988.5,0.0,491,0,97.1,992.44,0.0,58,0,97.179,993.23,0.0,91,0,79.919,819.73,0.0,1571,0,58.389,613.14,0.0,6110,0
2026-01-22,102.72,1109.72,0.0,787,0,104.14,1101.3400000000001,0.0,501,0,104.85,1087.19,0.0,657,0,106.65,1085.38,0.0,435,0,97.088,983.4399999999999,0.0,204,0,98.598,986.41,0.0,745,0,97.2,993.87,0.0,108,0,97.161,993.48,0.0,102,0,79.793,818.68,0.0,3262,0,58.44,613.8199999999999,0.0,8771,0
